Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
249,Western Carolina,SC,16-13,-6.44,101.8,108.3,68.6,+.071,-3.87,103.6,107.4,-4.09
250,UT Rio Grande Valley,WAC,14-14,-6.45,102.4,108.8,73.0,+.083,-0.29,105.3,105.5,-4.99
251,Mercer,SC,12-17,-6.70,99.5,106.2,65.2,-.063,-3.41,103.9,107.3,-2.36
252,Loyola Chicago,A10,9-17,-6.78,101.3,108.1,66.4,-.021,-0.35,104.3,104.7,-4.53
253,Maryland Eastern Shore,MEAC,15-11,-6.80,96.0,102.8,69.3,+.099,-3.42,102.8,106.3,+4.21
254,Niagara,MAAC,14-12,-6.87,100.0,106.8,63.2,+.110,-4.49,101.9,106.3,-4.66
255,Idaho St.,BSky,9-19,-6.89,101.7,108.6,65.8,-.103,-2.17,104.1,106.3,-1.57
256,Southern,SWAC,13-14,-6.91,98.3,105.2,71.8,-.004,-5.01,101.2,106.2,+7.88
257,Georgia St.,SB,10-18,-7.09,97.2,104.3,67.6,-.086,-1.88,103.2,105.0,-5.58
258,Morehead St.,OVC,19-10,-7.10,100.3,107.4,64.1,+.154,-6.72,101.9,108.6,+4.28
259,Jacksonville St.,ASun,11-18,-7.33,99.8,107.1,65.5,-.050,-1.19,105.0,106.2,+1.95
260,Tennessee Martin,OVC,18-11,-7.48,102.5,110.0,71.8,+.048,-8.95,100.5,109.5,-2.58
261,Canisius,MAAC,7-19,-7.75,102.7,110.5,67.9,-.075,-1.16,104.1,105.2,+3.70
262,California,P12,3-24,-7.87,98.7,106.6,63.1,-.100,+8.22,108.0,99.7,+1.02
263,Southeast Missouri St.,OVC,15-14,-8.07,99.5,107.5,72.8,+.021,-7.33,101.4,108.7,+0.70
264,Southeastern Louisiana,Slnd,15-13,-8.13,104.2,112.3,69.3,+.069,-5.26,102.8,108.1,+4.82
265,USC Upstate,BSth,13-14,-8.38,98.7,107.1,68.0,+.066,-3.50,103.9,107.4,+1.15
266,American,Pat,15-12,-8.41,100.8,109.2,63.3,+.046,-8.64,100.1,108.8,-8.87
267,Southern Indiana,OVC,15-14,-8.43,103.5,112.0,69.6,-.010,-7.81,101.1,108.9,-1.36
268,North Dakota,Sum,11-18,-8.44,102.2,110.6,67.1,-.036,-3.00,104.3,107.3,-0.15
269,UMKC,Sum,11-18,-8.47,97.4,105.8,64.4,-.018,-3.37,104.7,108.1,+1.70
270,Prairie View A&M,SWAC,11-17,-8.51,94.4,102.9,68.0,-.073,-5.68,100.6,106.3,+5.61
271,Lafayette,Pat,9-20,-8.53,94.3,102.8,62.9,-.078,-3.79,103.4,107.2,+3.32
272,Bellarmine,ASun,13-16,-8.54,100.7,109.2,62.5,+.060,-0.66,105.4,106.1,+4.93
273,Illinois St.,MVC,10-19,-8.55,101.3,109.8,65.2,-.012,-3.99,102.6,106.6,-7.32
274,Louisiana Monroe,SB,11-18,-8.68,98.0,106.6,66.3,+.005,+1.57,105.4,103.8,+1.15
275,Maine,AE,11-15,-8.77,100.0,108.7,66.3,-.043,-4.46,102.0,106.4,-0.33
276,Valparaiso,MVC,11-18,-8.80,99.7,108.5,68.0,+.007,-2.75,103.3,106.1,-4.38
277,Dartmouth,Ivy,9-17,-8.82,97.1,105.9,68.8,-.010,-1.63,103.7,105.4,-3.39
278,Louisville,ACC,4-24,-8.83,101.2,110.0,67.3,-.046,+5.78,108.1,102.4,+1.50
279,Chicago St.,ind,11-18,-8.85,102.3,111.2,64.7,-.073,-1.40,104.6,106.0,+0.65
280,Coastal Carolina,SB,11-17,-8.86,103.8,112.6,68.6,+.021,-1.53,104.1,105.6,-3.13
281,Western Illinois,Sum,15-12,-8.88,102.4,111.3,67.3,+.094,-5.16,103.9,109.1,-3.24
282,Oakland,Horz,12-17,-8.93,102.7,111.7,68.8,+.051,-2.43,104.4,106.9,+5.55
283,UC San Diego,BW,9-19,-9.06,100.0,109.0,65.8,+.020,-0.51,104.2,104.7,+1.37
284,Bowling Green,MAC,10-18,-9.13,103.7,112.8,70.0,-.067,-4.07,104.4,108.5,-5.50
285,New Hampshire,AE,12-13,-9.47,96.5,106.0,65.2,+.013,-6.22,102.0,108.2,-5.34
286,Boston University,Pat,13-16,-9.47,98.5,108.0,66.0,-.014,-6.97,100.4,107.3,-4.91
287,Lehigh,Pat,15-12,-9.56,98.0,107.6,70.1,+.118,-6.18,101.6,107.8,-2.04
288,Cal St. Bakersfield,BW,10-17,-9.56,97.0,106.5,63.5,+.012,-1.14,103.2,104.4,+0.16
289,Manhattan,MAAC,10-15,-9.58,98.6,108.1,67.5,+.019,-5.34,101.5,106.8,-6.15
290,Idaho,BSky,10-18,-9.66,104.3,114.0,66.3,-.060,-4.28,103.3,107.6,-6.49
291,Tennessee St.,OVC,17-12,-9.78,100.2,109.9,71.0,+.014,-10.87,99.3,110.2,-9.47
292,Northeastern,CAA,10-17,-9.99,98.3,108.3,67.6,-.005,-4.91,101.9,106.8,-1.46
293,Denver,Sum,14-16,-10.06,100.9,111.0,68.8,+.025,-6.16,103.2,109.4,-8.78
294,Illinois Chicago,MVC,11-18,-10.19,97.3,107.5,69.3,+.019,-3.38,102.2,105.5,-10.03
295,Mount St. Mary's,MAAC,10-18,-10.26,96.7,106.9,66.4,-.014,-5.10,101.4,106.5,-2.45
296,Miami OH,MAC,10-18,-10.36,103.0,113.4,67.6,-.033,-3.07,104.3,107.3,-1.66
297,Bucknell,Pat,11-18,-10.98,98.5,109.5,67.3,-.063,-7.91,99.8,107.7,-7.75
298,Morgan St.,MEAC,13-14,-11.17,94.7,105.8,70.7,+.059,-4.28,103.2,107.5,+1.68
299,UTSA,CUSA,8-20,-11.25,100.9,112.2,68.7,+.007,+0.62,104.6,104.0,-6.46
300,Tulsa,Amer,5-22,-11.30,99.7,111.0,68.6,-.050,+3.35,106.3,103.0,-3.35
301,High Point,BSth,13-15,-11.33,100.1,111.5,72.2,+.069,-5.49,102.5,108.0,-4.42
302,Texas Southern,SWAC,11-17,-11.36,94.2,105.6,69.8,+.028,-4.57,101.0,105.5,+10.99
303,North Carolina A&T,CAA,12-17,-11.40,99.7,111.1,70.5,+.054,-2.50,102.8,105.3,+5.23
304,Binghamton,AE,12-14,-11.45,99.9,111.3,66.4,+.041,-6.46,101.7,108.2,-5.38
305,Tennessee Tech,OVC,13-16,-11.57,100.5,112.1,67.0,+.003,-7.28,100.7,108.0,+1.20
306,Arkansas St.,SB,11-18,-11.69,98.1,109.8,63.8,-.007,-3.75,102.2,106.0,-10.32
307,Jackson St.,SWAC,9-18,-11.71,99.7,111.4,68.8,+.026,-3.08,101.8,104.9,+9.33
308,Texas A&M Commerce,Slnd,12-17,-11.73,98.9,110.6,65.5,+.048,-6.77,102.5,109.3,+1.40
309,Cal Poly,BW,7-22,-11.83,93.9,105.7,64.4,-.091,-0.36,103.9,104.3,-0.53
310,Eastern Michigan,MAC,7-21,-11.97,102.3,114.2,69.9,-.027,-1.13,105.6,106.7,-0.78
311,Charleston Southern,BSth,8-19,-11.98,106.2,118.2,65.7,-.083,-3.63,102.9,106.6,+0.71
312,South Dakota,Sum,11-17,-12.03,101.6,113.6,66.9,+.034,-2.97,104.0,106.9,+1.82
313,The Citadel,SC,10-19,-12.15,99.0,111.2,67.9,+.002,-3.68,104.1,107.8,-3.82
314,Alabama A&M,SWAC,12-16,-12.29,96.2,108.5,69.8,-.040,-8.83,99.4,108.2,+1.66
315,Marist,MAAC,9-17,-12.44,94.7,107.2,66.1,-.009,-7.50,99.9,107.4,-10.28
316,Saint Peter's,MAAC,10-15,-12.53,95.5,108.0,63.6,+.031,-5.98,100.3,106.3,-8.51
317,Fairleigh Dickinson,NEC,16-13,-12.70,105.4,118.1,70.0,+.048,-12.74,96.7,109.4,-7.15
318,Western Michigan,MAC,7-21,-12.71,102.7,115.4,66.2,-.053,-0.96,104.7,105.6,+1.11
319,Elon,CAA,8-21,-12.87,98.4,111.3,66.8,-.032,-3.74,102.2,105.9,-1.71
320,Arkansas Pine Bluff,SWAC,10-18,-12.89,95.5,108.4,69.7,-.042,-3.69,100.4,104.1,+13.78
321,Wagner,NEC,13-12,-12.92,94.0,106.9,63.0,+.015,-12.38,96.9,109.3,-2.71
322,Nebraska Omaha,Sum,8-21,-12.93,101.3,114.2,68.0,+.010,-0.40,105.4,105.8,+8.34
323,Austin Peay,ASun,9-20,-12.99,96.8,109.8,65.0,-.064,-3.22,104.4,107.6,+0.64
324,Merrimack,NEC,13-16,-13.28,88.2,101.5,66.1,+.032,-8.82,100.3,109.1,+1.18
325,Central Michigan,MAC,10-18,-13.48,92.7,106.2,67.2,+.048,-2.44,105.0,107.5,-1.61
326,Central Arkansas,ASun,9-20,-13.69,99.1,112.8,72.6,+.059,-2.59,104.7,107.2,-1.82
327,Cal St. Northridge,BW,6-22,-13.71,95.6,109.3,65.9,+.003,-1.05,103.7,104.7,-2.78
328,William & Mary,CAA,10-19,-13.73,99.8,113.5,65.4,+.055,-2.93,103.7,106.6,+1.11
329,NJIT,AE,7-19,-14.12,96.4,110.5,66.7,-.046,-5.75,102.9,108.6,-5.12
330,Sacred Heart,NEC,14-15,-14.17,96.9,111.1,70.0,+.025,-13.09,96.7,109.8,-7.77
331,Little Rock,OVC,9-20,-14.38,101.0,115.4,71.2,-.026,-7.59,101.0,108.6,-1.04
332,Stonehill,NEC,14-16,-14.49,95.2,109.6,66.9,+.077,-10.10,98.7,108.8,-0.19
333,Stony Brook,CAA,10-19,-14.81,96.0,110.8,63.9,+.029,-5.03,101.6,106.6,+1.65
334,Loyola MD,Pat,10-19,-14.88,97.4,112.3,65.8,+.016,-5.80,101.6,107.4,-4.57
335,Holy Cross,Pat,10-19,-14.98,94.9,109.9,69.0,+.013,-6.52,100.4,106.9,-5.35
336,Central Connecticut,NEC,10-19,-15.03,97.8,112.8,64.5,-.049,-10.83,97.7,108.5,-3.92
337,St. Francis PA,NEC,11-16,-15.77,100.1,115.9,69.5,-.021,-10.65,97.8,108.4,-0.41
338,McNeese St.,Slnd,8-20,-15.89,98.0,113.9,66.7,-.006,-4.69,103.1,107.8,+7.09
339,South Carolina St.,MEAC,5-22,-15.90,99.1,115.0,72.0,-.034,-1.82,104.1,105.9,+4.00
340,Incarnate Word,Slnd,11-17,-16.15,96.2,112.4,66.9,+.007,-8.72,100.9,109.6,-2.78
341,Presbyterian,BSth,5-24,-16.21,95.0,111.2,64.7,-.099,-4.54,103.1,107.6,-4.23
342,Hampton,CAA,7-22,-16.44,97.9,114.4,69.0,+.005,-3.46,103.3,106.7,-1.89
343,Eastern Illinois,OVC,9-20,-16.46,93.8,110.3,68.4,+.014,-7.65,101.7,109.3,-3.07
344,Coppin St.,MEAC,7-21,-16.49,98.7,115.2,72.5,+.066,-1.35,104.0,105.4,+3.74
345,Lindenwood,OVC,9-20,-16.57,94.8,111.4,66.6,-.037,-6.07,101.9,108.0,+1.79
346,Columbia,Ivy,7-20,-16.75,93.6,110.4,69.9,+.018,-2.69,102.8,105.5,-7.11
347,Alabama St.,SWAC,8-20,-16.76,94.3,111.1,66.9,+.013,-5.36,101.0,106.4,+7.37
348,Evansville,MVC,5-24,-17.04,91.6,108.7,70.1,+.002,-0.96,104.0,105.0,-1.41
349,New Orleans,Slnd,8-18,-17.09,96.7,113.7,71.3,-.043,-7.30,102.6,109.9,+1.52
350,Houston Christian,Slnd,9-19,-17.59,104.4,122.0,70.9,-.026,-7.09,102.2,109.3,+0.34
351,Albany,AE,7-22,-17.77,97.9,115.7,67.5,-.029,-3.45,103.2,106.6,+0.46
352,Bethune Cookman,SWAC,10-18,-18.47,95.6,114.1,69.6,+.041,-7.44,101.1,108.5,-1.28
353,Monmouth,CAA,6-23,-18.65,92.1,110.7,68.0,+.024,-0.47,104.6,105.0,+5.78
354,Delaware St.,MEAC,6-20,-19.34,91.8,111.1,67.7,+.034,-3.79,102.6,106.4,+0.87
355,VMI,SC,6-23,-19.38,97.5,116.8,66.9,-.017,-2.36,104.2,106.5,-2.48
356,Florida A&M,SWAC,7-19,-19.41,89.9,109.3,64.7,+.019,-3.16,102.3,105.5,+13.47
357,Lamar,Slnd,9-19,-19.49,94.9,114.3,66.4,+.020,-7.46,102.0,109.5,-1.90
358,Mississippi Valley St.,SWAC,4-25,-19.60,92.5,112.1,67.3,-.034,-2.31,102.4,104.8,+9.06
359,St. Francis NY,NEC,13-14,-20.98,89.6,110.6,66.4,+.086,-14.78,96.3,111.1,-9.34
360,IUPUI,Horz,4-25,-23.63,93.9,117.5,67.4,-.086,-5.65,102.3,108.0,-6.65
361,Green Bay,Horz,3-26,-26.01,90.5,116.5,65.6,+.032,-2.14,104.4,106.5,+2.20
362,Hartford,ind,5-23,-29.45,89.3,118.7,65.9,-.039,-9.42,99.5,109.0,-9.42
363,LIU,NEC,3-24,-29.58,86.2,115.8,72.1,-.028,-8.63,100.2,108.8,+5.25
