Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
249,Southeast Missouri St.,OVC,13-12,-6.70,101.3,108.0,72.4,+.015,-5.61,102.6,108.2,+1.60
250,UMKC,Sum,10-15,-6.74,98.5,105.3,63.7,-.017,-2.52,105.4,107.9,+2.14
251,Northern Illinois,MAC,10-13,-6.82,101.4,108.3,68.6,+.037,-0.22,105.6,105.9,+2.38
252,California,P12,3-20,-6.83,99.7,106.6,62.1,-.117,+6.50,107.4,100.9,+1.08
253,Idaho St.,BSky,9-15,-6.84,102.6,109.5,65.3,-.082,-2.43,104.5,106.9,-1.07
254,Lehigh,Pat,14-9,-6.92,99.2,106.2,69.7,+.131,-5.28,102.2,107.5,-0.37
255,Maine,AE,10-13,-6.96,101.8,108.8,65.8,-.056,-2.96,102.7,105.6,+0.01
256,North Florida,ASun,10-14,-7.00,107.8,114.8,67.9,+.014,+0.59,106.7,106.1,+6.03
257,Illinois St.,MVC,10-15,-7.04,101.3,108.3,64.5,+.004,-3.76,102.9,106.7,-6.54
258,UT Rio Grande Valley,WAC,12-12,-7.15,102.6,109.7,72.9,+.088,-0.47,105.8,106.3,-5.24
259,Southern Indiana,OVC,13-12,-7.19,103.7,110.9,69.4,-.024,-6.52,102.0,108.6,-0.14
260,Alcorn St.,SWAC,12-11,-7.22,101.7,108.9,66.8,+.127,-2.30,101.2,103.5,+9.03
261,Louisiana Monroe,SB,11-14,-7.34,99.8,107.1,66.2,+.022,+0.42,105.0,104.6,+1.41
262,Lafayette,Pat,8-18,-7.36,95.5,102.9,62.5,-.085,-2.11,104.6,106.8,+4.17
263,Oakland,Horz,10-15,-7.47,104.5,112.0,68.2,+.050,-0.31,105.6,106.0,+6.19
264,Tulsa,Amer,5-17,-7.52,102.3,109.8,68.6,-.053,+2.75,106.1,103.4,-2.38
265,Bowling Green,MAC,10-13,-7.52,104.8,112.3,69.2,-.050,-4.61,104.7,109.3,-4.88
266,Bellarmine,ASun,11-14,-7.58,102.1,109.7,61.6,+.026,+0.14,105.8,105.6,+5.62
267,Jacksonville St.,ASun,10-15,-7.71,100.8,108.6,65.1,-.045,-1.53,105.1,106.7,+1.49
268,Morehead St.,OVC,16-9,-7.78,100.5,108.3,64.2,+.167,-4.85,103.1,108.0,+4.27
269,Western Illinois,Sum,15-9,-7.81,102.9,110.7,66.7,+.132,-5.56,103.8,109.4,-2.91
270,Campbell,BSth,10-14,-7.85,102.1,109.9,64.1,-.035,-3.63,103.1,106.7,-1.49
271,Northern Arizona,BSky,6-19,-7.85,104.2,112.0,66.5,-.058,+1.98,106.7,104.7,+7.33
272,Robert Morris,Horz,11-14,-7.87,98.6,106.5,66.2,-.040,-4.36,103.4,107.7,-1.98
273,UT Arlington,WAC,8-16,-8.14,99.3,107.4,65.4,-.029,+1.94,104.9,102.9,+4.25
274,North Alabama,ASun,14-11,-8.21,105.4,113.6,68.3,+.132,-2.27,104.5,106.7,-0.60
275,Southeastern Louisiana,Slnd,14-10,-8.24,104.5,112.8,68.6,+.099,-5.08,103.5,108.5,+4.48
276,Prairie View A&M,SWAC,9-15,-8.35,93.7,102.1,67.6,-.099,-4.92,101.4,106.3,+5.42
277,Valparaiso,MVC,10-15,-8.43,98.8,107.2,67.7,+.017,-2.31,104.2,106.5,-4.07
278,New Hampshire,AE,11-11,-8.55,97.7,106.2,64.3,+.011,-5.42,102.3,107.7,-4.74
279,Tennessee Martin,OVC,15-10,-8.60,101.1,109.7,70.9,+.071,-7.38,101.7,109.1,-2.08
280,Charleston Southern,BSth,8-15,-8.80,108.7,117.5,65.1,-.090,-2.68,103.5,106.2,+1.84
281,Chicago St.,ind,8-17,-8.83,103.6,112.4,64.1,-.045,+0.65,105.8,105.2,+1.62
282,Coastal Carolina,SB,10-14,-8.84,104.1,113.0,67.7,+.038,-1.16,104.8,105.9,-2.74
283,Northeastern,CAA,8-14,-9.02,99.3,108.3,67.4,-.020,-4.65,102.5,107.1,-1.01
284,Idaho,BSky,9-16,-9.09,105.3,114.4,66.1,-.088,-4.27,103.5,107.8,-6.65
285,Dartmouth,Ivy,8-15,-9.23,97.2,106.4,68.2,-.011,-1.25,103.9,105.1,-3.12
286,Canisius,MAAC,5-17,-9.32,100.6,109.9,67.6,-.071,-0.50,105.0,105.5,+4.37
287,North Carolina A&T,CAA,11-14,-9.39,101.6,110.9,69.6,+.059,-0.60,104.2,104.8,+5.87
288,Denver,Sum,13-13,-9.41,101.3,110.7,68.1,+.048,-5.75,103.8,109.6,-8.23
289,Illinois Chicago,MVC,10-15,-9.51,97.4,106.9,68.8,+.010,-3.68,102.3,106.0,-9.38
290,USC Upstate,BSth,10-13,-9.78,98.7,108.5,67.5,+.051,-2.11,104.5,106.6,+1.84
291,Mount St. Mary's,MAAC,8-16,-9.83,96.4,106.3,65.6,-.036,-3.68,102.4,106.1,-2.09
292,Morgan St.,MEAC,12-11,-9.87,96.7,106.6,69.8,+.066,-3.68,103.8,107.5,+2.51
293,Boston University,Pat,11-14,-10.00,98.7,108.7,65.7,+.003,-5.42,101.7,107.1,-4.23
294,Louisville,ACC,3-20,-10.13,99.1,109.2,67.3,-.047,+4.35,107.6,103.2,+1.62
295,UC San Diego,BW,8-16,-10.28,98.9,109.1,65.0,+.053,-0.30,105.3,105.6,+1.83
296,Miami OH,MAC,7-16,-10.51,104.1,114.6,67.6,-.087,-1.57,105.2,106.8,-1.46
297,Cal St. Bakersfield,BW,8-15,-10.61,96.7,107.3,62.4,+.016,-0.00,104.4,104.4,+0.16
298,Wagner,NEC,12-9,-10.62,97.5,108.1,63.0,+.056,-10.32,98.2,108.5,-2.36
299,Bucknell,Pat,10-15,-10.64,99.3,110.0,67.0,-.050,-7.77,99.8,107.5,-6.88
300,Manhattan,MAAC,8-14,-10.78,98.2,108.9,67.0,+.014,-4.95,102.2,107.2,-5.34
301,Saint Peter's,MAAC,9-13,-10.93,97.0,107.9,63.1,+.025,-5.14,101.2,106.3,-7.56
302,Tennessee Tech,OVC,11-14,-11.27,100.3,111.5,66.1,+.002,-5.38,101.9,107.2,+1.58
303,South Dakota,Sum,11-14,-11.35,102.1,113.4,66.4,+.065,-3.04,104.1,107.1,+2.10
304,Texas A&M Commerce,Slnd,11-13,-11.42,98.5,109.9,64.8,+.074,-6.25,102.9,109.1,+1.63
305,North Dakota,Sum,8-17,-11.44,101.2,112.7,66.3,-.052,-2.34,104.8,107.1,+0.06
306,High Point,BSth,11-13,-11.51,100.2,111.7,72.1,+.076,-4.56,103.6,108.1,-4.17
307,Eastern Michigan,MAC,6-17,-11.54,103.4,115.0,70.1,-.033,-1.32,105.8,107.2,-0.15
308,Western Michigan,MAC,6-17,-11.58,104.5,116.0,65.7,-.063,-0.37,105.2,105.6,+1.21
309,Tennessee St.,OVC,14-11,-11.62,100.3,112.0,69.7,+.024,-10.08,100.2,110.3,-8.49
310,Marist,MAAC,8-14,-11.68,96.0,107.7,65.2,-.001,-6.62,100.7,107.3,-8.90
311,Austin Peay,ASun,8-17,-11.79,97.9,109.7,65.2,-.071,-1.50,105.2,106.7,+1.62
312,Cal Poly,BW,7-17,-11.93,95.4,107.3,63.3,-.068,-0.62,104.1,104.7,-0.83
313,Nebraska Omaha,Sum,7-18,-11.93,102.1,114.1,67.5,+.007,+0.89,106.1,105.2,+8.08
314,Arkansas Pine Bluff,SWAC,10-14,-12.26,95.3,107.5,69.5,+.003,-1.50,102.0,103.5,+14.00
315,Arkansas St.,SB,10-15,-12.33,97.7,110.0,63.3,-.002,-3.91,102.7,106.6,-9.85
316,UTSA,CUSA,7-18,-12.47,101.2,113.7,67.6,+.004,+0.77,104.4,103.6,-6.13
317,Fairleigh Dickinson,NEC,14-11,-12.49,106.9,119.4,69.3,+.068,-11.07,97.8,108.9,-5.85
318,The Citadel,SC,9-16,-12.59,100.0,112.6,67.5,+.008,-3.96,103.7,107.6,-3.27
319,William & Mary,CAA,9-16,-12.69,101.2,113.9,65.4,+.055,-1.15,105.2,106.3,+2.35
320,Binghamton,AE,9-13,-12.71,98.8,111.5,66.0,+.034,-4.94,103.0,107.9,-4.80
321,Texas Southern,SWAC,8-16,-12.76,94.9,107.6,69.3,+.016,-3.13,102.2,105.4,+10.87
322,Sacred Heart,NEC,13-13,-12.89,98.4,111.2,69.7,+.036,-11.84,97.3,109.2,-7.20
323,Central Michigan,MAC,8-15,-12.92,95.1,108.0,67.5,+.016,-2.08,105.4,107.4,-1.29
324,Elon,CAA,5-19,-13.02,99.0,112.0,66.7,-.061,-1.50,103.5,105.0,-1.44
325,Cal St. Northridge,BW,5-18,-13.23,96.1,109.3,64.4,+.007,-0.51,104.3,104.9,-3.24
326,Jackson St.,SWAC,7-17,-13.27,98.6,111.9,68.7,+.057,-1.02,103.1,104.2,+9.74
327,Alabama A&M,SWAC,9-15,-13.67,95.4,109.1,69.7,-.030,-7.26,100.8,108.1,+1.18
328,Stonehill,NEC,12-14,-13.89,96.2,110.1,66.9,+.105,-7.64,100.9,108.5,+0.47
329,Little Rock,OVC,7-18,-13.91,102.8,116.7,70.3,-.055,-6.22,101.9,108.2,-0.64
330,Central Arkansas,ASun,8-17,-13.98,99.8,113.8,72.1,+.076,-1.57,106.0,107.5,-0.75
331,NJIT,AE,6-16,-14.25,96.8,111.0,66.1,-.027,-4.63,103.7,108.3,-3.86
332,Stony Brook,CAA,8-16,-14.41,98.1,112.5,63.1,+.035,-2.52,103.4,105.9,+2.60
333,St. Francis PA,NEC,8-15,-15.05,100.2,115.2,68.8,-.066,-7.20,100.8,107.9,+1.03
334,Presbyterian,BSth,5-20,-15.08,96.5,111.5,63.8,-.098,-4.19,103.6,107.7,-3.99
335,Incarnate Word,Slnd,11-13,-15.18,95.8,111.0,66.9,+.052,-7.77,101.7,109.5,-2.94
336,Central Connecticut,NEC,6-19,-15.18,96.7,111.9,64.0,-.122,-8.64,99.2,107.8,-1.72
337,Merrimack,NEC,9-16,-15.38,88.3,103.7,65.3,-.003,-6.66,102.0,108.6,+2.75
338,Holy Cross,Pat,8-18,-15.40,94.7,110.0,68.0,-.020,-5.87,100.8,106.7,-4.46
339,McNeese St.,Slnd,5-19,-15.54,99.4,114.9,66.2,-.079,-2.42,104.3,106.7,+7.96
340,Loyola MD,Pat,8-17,-15.73,95.6,111.3,65.1,-.000,-5.26,102.5,107.7,-3.82
341,Lindenwood,OVC,9-16,-16.07,95.7,111.8,66.5,-.016,-5.71,102.3,108.0,+2.43
342,Bethune Cookman,SWAC,9-15,-16.12,96.6,112.7,69.3,+.038,-6.27,102.0,108.3,-0.59
343,Coppin St.,MEAC,6-18,-16.16,99.6,115.8,72.7,+.073,-0.21,104.8,105.0,+4.40
344,Alabama St.,SWAC,7-17,-16.18,94.4,110.5,66.7,+.023,-3.39,102.4,105.8,+6.66
345,Columbia,Ivy,6-18,-16.26,93.6,109.9,69.2,-.000,-2.10,103.9,106.0,-6.09
346,VMI,SC,6-19,-16.52,99.3,115.9,66.5,-.010,-1.59,104.4,106.0,-1.01
347,Albany,AE,6-19,-16.93,98.9,115.8,66.9,-.035,-1.57,104.2,105.8,+1.82
348,Hampton,CAA,6-18,-17.05,97.6,114.7,68.4,-.002,-4.14,103.6,107.7,-1.54
349,South Carolina St.,MEAC,3-20,-17.34,99.5,116.8,71.6,-.038,+0.29,106.2,106.0,+3.67
350,Evansville,MVC,4-21,-17.78,92.9,110.6,69.2,+.003,-0.72,104.1,104.8,-2.05
351,Houston Christian,Slnd,7-17,-17.87,103.1,121.0,70.5,-.048,-6.04,103.3,109.4,+0.29
352,Eastern Illinois,OVC,7-18,-17.99,93.4,111.4,67.8,+.006,-7.14,102.2,109.4,-2.54
353,Monmouth,CAA,4-20,-18.21,91.5,109.7,67.8,+.017,+2.59,106.9,104.3,+7.06
354,New Orleans,Slnd,6-16,-18.32,96.6,114.9,70.7,-.080,-7.02,103.0,110.0,+2.58
355,St. Francis NY,NEC,12-12,-19.95,91.4,111.3,66.1,+.092,-13.77,96.9,110.7,-8.61
356,Delaware St.,MEAC,4-17,-19.98,92.6,112.6,66.5,+.021,-1.11,104.2,105.3,+3.52
357,Mississippi Valley St.,SWAC,3-22,-20.63,92.5,113.2,66.8,-.028,-0.39,104.0,104.4,+9.18
358,Florida A&M,SWAC,5-17,-21.30,89.5,110.8,64.0,+.005,-0.52,103.7,104.2,+14.39
359,Lamar,Slnd,7-17,-21.51,94.4,115.9,66.2,+.038,-6.39,102.2,108.6,-1.37
360,IUPUI,Horz,4-21,-23.48,93.2,116.7,66.7,-.088,-6.67,102.0,108.7,-6.40
361,Green Bay,Horz,3-22,-26.37,92.1,118.4,64.9,+.044,-1.85,104.3,106.1,+2.21
362,Hartford,ind,5-19,-27.62,88.8,116.4,65.6,-.041,-8.72,101.0,109.7,-8.43
363,LIU,NEC,3-20,-28.72,86.9,115.6,72.0,-.012,-6.45,101.6,108.0,+5.85
