Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
249,UMKC,Sum,10-15,-6.67,98.5,105.2,63.7,-.017,-2.48,105.3,107.8,+2.28
250,Southeast Missouri St.,OVC,13-12,-6.76,101.1,107.9,72.5,+.015,-5.70,102.5,108.2,+1.51
251,California,P12,3-20,-6.81,99.7,106.5,62.1,-.117,+6.50,107.3,100.8,+1.11
252,Idaho St.,BSky,9-15,-6.83,102.5,109.4,65.3,-.082,-2.46,104.4,106.8,-1.10
253,Lehigh,Pat,14-9,-6.90,99.2,106.1,69.7,+.131,-5.29,102.1,107.4,-0.38
254,Maine,AE,10-13,-6.98,101.7,108.7,65.8,-.056,-3.01,102.6,105.6,-0.09
255,Northern Illinois,MAC,10-14,-7.04,101.2,108.2,68.7,+.021,-0.47,105.7,106.1,+2.28
256,North Florida,ASun,10-14,-7.05,107.7,114.7,67.9,+.014,+0.50,106.6,106.1,+5.91
257,Illinois St.,MVC,10-15,-7.08,101.2,108.3,64.5,+.004,-3.83,102.8,106.6,-6.52
258,UT Rio Grande Valley,WAC,12-12,-7.13,102.6,109.7,72.9,+.088,-0.49,105.7,106.2,-5.31
259,Alcorn St.,SWAC,12-11,-7.21,101.6,108.8,66.8,+.127,-2.32,101.1,103.4,+9.05
260,Southern Indiana,OVC,13-12,-7.29,103.6,110.9,69.4,-.024,-6.66,101.9,108.5,-0.35
261,Lafayette,Pat,8-18,-7.34,95.4,102.8,62.5,-.085,-2.13,104.5,106.7,+4.15
262,Louisiana Monroe,SB,11-14,-7.35,99.7,107.0,66.2,+.022,+0.38,104.9,104.5,+1.37
263,Oakland,Horz,10-15,-7.44,104.4,111.9,68.2,+.050,-0.32,105.6,105.9,+6.26
264,Tulsa,Amer,5-17,-7.60,102.1,109.7,68.6,-.053,+2.65,106.0,103.3,-2.62
265,Bellarmine,ASun,11-14,-7.74,101.9,109.6,61.6,+.026,-0.07,105.7,105.8,+5.22
266,Jacksonville St.,ASun,10-15,-7.78,100.7,108.5,65.1,-.045,-1.65,105.0,106.7,+1.34
267,Western Illinois,Sum,15-9,-7.81,102.8,110.6,66.7,+.132,-5.59,103.7,109.3,-2.96
268,Northern Arizona,BSky,6-19,-7.83,104.1,111.9,66.5,-.058,+1.98,106.6,104.6,+7.34
269,Campbell,BSth,10-14,-7.85,102.0,109.9,64.1,-.035,-3.67,102.9,106.6,-1.56
270,Morehead St.,OVC,16-9,-7.85,100.4,108.3,64.2,+.167,-4.98,103.0,108.0,+4.14
271,Robert Morris,Horz,11-14,-7.89,98.6,106.5,66.2,-.040,-4.42,103.2,107.6,-2.07
272,Bowling Green,MAC,10-14,-7.89,104.5,112.4,69.3,-.043,-3.93,104.8,108.7,-5.06
273,UT Arlington,WAC,8-16,-8.10,99.2,107.3,65.4,-.029,+1.95,104.8,102.8,+4.27
274,Southeastern Louisiana,Slnd,14-10,-8.17,104.5,112.6,68.6,+.099,-5.04,103.4,108.4,+4.64
275,North Alabama,ASun,14-11,-8.25,105.2,113.5,68.3,+.132,-2.34,104.3,106.7,-0.63
276,Prairie View A&M,SWAC,9-15,-8.38,93.6,102.0,67.6,-.099,-4.99,101.3,106.3,+5.37
277,Valparaiso,MVC,10-15,-8.38,98.7,107.1,67.7,+.017,-2.32,104.2,106.5,-4.09
278,New Hampshire,AE,11-11,-8.53,97.6,106.1,64.3,+.011,-5.44,102.2,107.6,-4.75
279,Tennessee Martin,OVC,15-10,-8.65,101.0,109.6,70.9,+.071,-7.49,101.6,109.1,-2.18
280,Charleston Southern,BSth,8-15,-8.79,108.6,117.4,65.1,-.090,-2.70,103.5,106.2,+1.81
281,Coastal Carolina,SB,10-14,-8.88,104.0,112.9,67.7,+.038,-1.24,104.6,105.9,-2.87
282,Northeastern,CAA,8-14,-9.00,99.2,108.2,67.4,-.020,-4.67,102.4,107.1,-1.05
283,Idaho,BSky,9-16,-9.09,105.2,114.3,66.1,-.088,-4.30,103.4,107.7,-6.67
284,Dartmouth,Ivy,8-15,-9.22,97.1,106.3,68.2,-.011,-1.27,103.8,105.0,-3.14
285,Canisius,MAAC,5-17,-9.28,100.5,109.8,67.7,-.071,-0.51,105.0,105.5,+4.41
286,North Carolina A&T,CAA,11-14,-9.33,101.5,110.8,69.6,+.059,-0.57,104.1,104.7,+5.94
287,Denver,Sum,13-13,-9.40,101.2,110.6,68.1,+.048,-5.77,103.8,109.5,-8.26
288,Chicago St.,ind,8-18,-9.41,102.5,111.9,64.4,-.052,-0.12,105.2,105.3,+0.80
289,Illinois Chicago,MVC,10-15,-9.50,97.2,106.7,68.8,+.010,-3.71,102.3,106.0,-9.45
290,Morgan St.,MEAC,12-11,-9.82,96.7,106.5,69.8,+.066,-3.69,103.6,107.3,+2.34
291,USC Upstate,BSth,10-13,-9.82,98.6,108.4,67.5,+.051,-2.19,104.4,106.6,+1.67
292,Mount St. Mary's,MAAC,8-16,-9.82,96.4,106.2,65.6,-.036,-3.70,102.4,106.1,-2.11
293,Boston University,Pat,11-14,-9.98,98.6,108.6,65.7,+.003,-5.45,101.6,107.0,-4.26
294,UC San Diego,BW,8-16,-10.22,98.7,109.0,65.0,+.053,-0.28,105.3,105.5,+1.88
295,Miami OH,MAC,8-16,-10.38,104.4,114.8,67.7,-.069,-2.43,105.0,107.4,-1.62
296,Wagner,NEC,12-9,-10.55,97.5,108.0,63.0,+.056,-10.27,98.1,108.3,-2.29
297,Cal St. Bakersfield,BW,8-15,-10.57,96.6,107.1,62.4,+.016,+0.01,104.3,104.3,+0.18
298,Bucknell,Pat,10-15,-10.65,99.2,109.9,67.0,-.050,-7.82,99.7,107.5,-6.95
299,Manhattan,MAAC,8-14,-10.78,98.1,108.9,67.0,+.014,-4.98,102.1,107.1,-5.39
300,Saint Peter's,MAAC,9-13,-10.93,96.9,107.9,63.1,+.025,-5.16,101.0,106.2,-7.59
301,Louisville,ACC,3-21,-11.07,98.8,109.9,67.1,-.046,+4.85,107.8,102.9,+1.46
302,Eastern Michigan,MAC,6-18,-11.15,104.8,115.9,70.0,-.042,-1.07,105.8,106.9,-0.15
303,Tennessee Tech,OVC,11-14,-11.34,100.1,111.5,66.1,+.002,-5.50,101.7,107.2,+1.46
304,South Dakota,Sum,11-14,-11.39,102.0,113.3,66.5,+.065,-3.12,104.0,107.1,+1.91
305,North Dakota,Sum,8-17,-11.42,101.2,112.6,66.3,-.052,-2.35,104.7,107.1,+0.05
306,Texas A&M Commerce,Slnd,11-13,-11.45,98.4,109.9,64.8,+.074,-6.33,102.7,109.1,+1.52
307,High Point,BSth,11-13,-11.52,100.1,111.7,72.1,+.076,-4.61,103.4,108.0,-4.27
308,Marist,MAAC,8-14,-11.67,95.9,107.6,65.2,-.001,-6.64,100.6,107.2,-8.91
309,Tennessee St.,OVC,14-11,-11.68,100.2,111.9,69.7,+.024,-10.18,100.0,110.2,-8.58
310,Western Michigan,MAC,6-18,-11.84,104.6,116.4,65.7,-.066,-0.72,105.2,105.9,+1.19
311,Nebraska Omaha,Sum,7-18,-11.87,102.1,114.0,67.5,+.007,+0.94,106.1,105.1,+8.21
312,Austin Peay,ASun,8-17,-11.90,97.7,109.6,65.2,-.071,-1.67,105.0,106.7,+1.32
313,Cal Poly,BW,7-17,-11.91,95.3,107.2,63.3,-.068,-0.64,104.0,104.6,-0.88
314,Arkansas Pine Bluff,SWAC,10-14,-12.38,95.1,107.5,69.5,+.003,-1.65,101.8,103.5,+13.76
315,Arkansas St.,SB,10-15,-12.39,97.6,110.0,63.3,-.002,-4.02,102.5,106.6,-10.02
316,Fairleigh Dickinson,NEC,14-11,-12.46,106.9,119.3,69.3,+.068,-11.08,97.7,108.8,-5.87
317,UTSA,CUSA,7-18,-12.48,101.1,113.6,67.6,+.004,+0.72,104.3,103.5,-6.17
318,The Citadel,SC,9-16,-12.59,99.9,112.5,67.5,+.008,-3.99,103.6,107.6,-3.33
319,William & Mary,CAA,9-16,-12.65,101.2,113.8,65.4,+.055,-1.14,105.1,106.2,+2.35
320,Binghamton,AE,9-13,-12.69,98.7,111.4,66.0,+.034,-4.96,102.8,107.8,-4.83
321,Texas Southern,SWAC,8-16,-12.79,94.7,107.5,69.3,+.016,-3.19,102.1,105.3,+10.81
322,Sacred Heart,NEC,13-13,-12.85,98.3,111.1,69.7,+.036,-11.84,97.3,109.1,-7.20
323,Elon,CAA,5-19,-13.00,98.8,111.8,66.7,-.061,-1.52,103.5,105.0,-1.49
324,Cal St. Northridge,BW,5-18,-13.21,96.1,109.3,64.4,+.007,-0.51,104.2,104.7,-3.26
325,Jackson St.,SWAC,7-17,-13.35,98.5,111.8,68.7,+.057,-1.13,103.0,104.1,+9.54
326,Central Michigan,MAC,8-16,-13.54,93.8,107.3,67.4,+.014,-2.26,105.4,107.6,-1.36
327,Alabama A&M,SWAC,9-15,-13.70,95.3,109.0,69.7,-.030,-7.33,100.7,108.0,+1.11
328,Stonehill,NEC,12-14,-13.85,96.2,110.0,66.9,+.105,-7.65,100.8,108.4,+0.46
329,Little Rock,OVC,7-18,-13.98,102.6,116.6,70.4,-.055,-6.34,101.8,108.2,-0.79
330,Central Arkansas,ASun,8-17,-14.04,99.7,113.7,72.1,+.076,-1.65,105.8,107.5,-0.84
331,NJIT,AE,6-16,-14.24,96.7,110.9,66.1,-.027,-4.65,103.6,108.2,-3.89
332,Stony Brook,CAA,8-16,-14.38,98.0,112.4,63.1,+.035,-2.51,103.3,105.8,+2.62
333,St. Francis PA,NEC,8-15,-15.03,100.1,115.1,68.8,-.066,-7.21,100.7,107.9,+1.00
334,Presbyterian,BSth,5-20,-15.05,96.4,111.4,63.8,-.098,-4.20,103.5,107.7,-3.98
335,Incarnate Word,Slnd,11-13,-15.14,95.8,110.9,66.9,+.052,-7.78,101.6,109.4,-2.92
336,Central Connecticut,NEC,6-19,-15.16,96.7,111.8,64.0,-.122,-8.66,99.1,107.8,-1.75
337,Merrimack,NEC,9-16,-15.36,88.2,103.6,65.3,-.003,-6.67,101.9,108.5,+2.72
338,Holy Cross,Pat,8-18,-15.38,94.6,110.0,68.0,-.020,-5.88,100.7,106.6,-4.46
339,McNeese St.,Slnd,5-19,-15.55,99.3,114.8,66.2,-.079,-2.46,104.2,106.6,+7.96
340,Loyola MD,Pat,8-17,-15.71,95.5,111.2,65.1,-.000,-5.28,102.4,107.7,-3.83
341,Lindenwood,OVC,9-16,-16.10,95.6,111.7,66.5,-.016,-5.78,102.2,108.0,+2.41
342,Coppin St.,MEAC,6-18,-16.10,99.7,115.8,72.7,+.073,-0.22,104.6,104.8,+4.35
343,Bethune Cookman,SWAC,9-15,-16.17,96.5,112.7,69.3,+.038,-6.36,101.8,108.2,-0.69
344,Columbia,Ivy,6-18,-16.20,93.6,109.8,69.2,-.000,-2.11,103.8,105.9,-6.06
345,Alabama St.,SWAC,7-17,-16.21,94.2,110.4,66.7,+.023,-3.45,102.4,105.8,+6.65
346,VMI,SC,6-19,-16.49,99.2,115.7,66.5,-.010,-1.58,104.3,105.9,-1.02
347,Albany,AE,6-19,-16.92,98.8,115.7,66.9,-.035,-1.61,104.1,105.7,+1.77
348,Hampton,CAA,6-18,-17.06,97.5,114.6,68.3,-.002,-4.18,103.5,107.6,-1.61
349,South Carolina St.,MEAC,3-20,-17.29,99.5,116.7,71.5,-.038,+0.27,106.2,105.9,+3.61
350,Evansville,MVC,4-21,-17.79,92.7,110.5,69.3,+.003,-0.76,104.0,104.8,-2.08
351,Houston Christian,Slnd,7-17,-17.89,103.0,120.8,70.5,-.048,-6.09,103.3,109.4,+0.21
352,Eastern Illinois,OVC,7-18,-18.03,93.4,111.4,67.8,+.006,-7.23,102.0,109.3,-2.59
353,Monmouth,CAA,4-20,-18.18,91.5,109.6,67.8,+.017,+2.58,106.8,104.2,+7.05
354,New Orleans,Slnd,6-16,-18.31,96.5,114.8,70.7,-.080,-7.05,102.9,109.9,+2.57
355,Delaware St.,MEAC,5-17,-19.02,92.2,111.2,66.9,+.038,-1.87,103.9,105.8,+1.86
356,St. Francis NY,NEC,12-12,-19.90,91.3,111.2,66.1,+.092,-13.74,96.8,110.6,-8.57
357,Mississippi Valley St.,SWAC,3-22,-20.69,92.4,113.1,66.8,-.028,-0.48,103.9,104.4,+9.09
358,Florida A&M,SWAC,5-17,-21.43,89.3,110.7,64.0,+.005,-0.71,103.5,104.2,+14.06
359,Lamar,Slnd,7-17,-21.54,94.3,115.9,66.2,+.038,-6.44,102.1,108.6,-1.44
360,IUPUI,Horz,4-21,-23.49,93.1,116.6,66.7,-.088,-6.72,101.9,108.6,-6.46
361,Green Bay,Horz,3-22,-26.37,92.0,118.3,65.0,+.044,-1.89,104.2,106.0,+2.18
362,Hartford,ind,5-19,-27.62,88.7,116.3,65.6,-.041,-8.75,100.8,109.6,-8.43
363,LIU,NEC,3-20,-28.70,86.8,115.5,72.0,-.012,-6.49,101.5,108.0,+5.77
