Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
249,Loyola Chicago,A10,8-15,-6.60,102.7,109.3,65.4,-.028,-0.65,104.5,105.2,-4.04
250,Southern,SWAC,12-12,-6.63,98.6,105.2,71.9,+.016,-3.99,102.1,106.1,+8.26
251,Southeast Missouri St.,OVC,13-12,-6.66,101.2,107.8,72.4,+.015,-5.64,102.4,108.0,+1.56
252,Northern Illinois,MAC,10-14,-7.06,101.1,108.2,68.8,+.021,-0.56,105.5,106.1,+2.14
253,Idaho St.,BSky,9-16,-7.15,102.3,109.4,65.2,-.086,-2.54,104.4,106.9,-1.18
254,California,P12,3-21,-7.16,99.4,106.6,62.3,-.110,+6.95,107.5,100.6,+1.01
255,North Florida,ASun,10-15,-7.18,107.5,114.7,67.7,-.003,+0.11,106.1,106.0,+5.99
256,Alcorn St.,SWAC,12-11,-7.22,101.5,108.7,66.9,+.127,-2.36,101.0,103.4,+8.94
257,Maine,AE,10-14,-7.25,101.8,109.1,65.8,-.064,-2.94,102.6,105.5,-0.01
258,Campbell,BSth,11-14,-7.25,102.5,109.8,64.0,-.035,-4.28,102.4,106.6,-1.48
259,Oakland,Horz,11-15,-7.28,103.3,110.5,68.2,+.050,-1.16,105.0,106.2,+6.18
260,Lafayette,Pat,8-18,-7.39,95.4,102.8,62.5,-.085,-2.19,104.4,106.6,+4.26
261,UT Arlington,WAC,9-16,-7.49,98.7,106.2,65.3,-.012,+1.61,104.6,103.0,+4.16
262,Jacksonville St.,ASun,10-16,-7.59,99.9,107.5,64.8,-.059,-1.58,104.8,106.3,+1.63
263,North Alabama,ASun,15-11,-7.67,105.2,112.8,68.1,+.131,-3.06,103.8,106.9,-0.58
264,UT Rio Grande Valley,WAC,12-13,-7.75,101.3,109.1,72.9,+.072,-1.09,105.2,106.3,-5.54
265,Louisiana Monroe,SB,11-15,-7.75,98.4,106.2,66.0,+.011,+0.07,104.4,104.3,+1.27
266,Lehigh,Pat,14-10,-7.75,98.3,106.1,69.7,+.132,-4.62,102.6,107.2,-0.42
267,Bellarmine,ASun,11-15,-7.75,101.8,109.6,61.7,+.027,+0.93,105.8,104.9,+5.34
268,Robert Morris,Horz,11-14,-7.79,98.6,106.4,66.2,-.040,-4.32,103.1,107.4,-1.97
269,Illinois St.,MVC,10-16,-7.83,100.9,108.7,64.6,+.009,-3.65,102.8,106.4,-6.58
270,Bowling Green,MAC,10-14,-7.96,104.3,112.3,69.3,-.043,-4.04,104.6,108.7,-5.27
271,Tulsa,Amer,5-18,-7.99,101.6,109.6,68.5,-.049,+3.70,106.5,102.8,-2.71
272,Morehead St.,OVC,16-10,-8.07,99.7,107.8,64.4,+.143,-5.16,102.9,108.1,+4.40
273,Prairie View A&M,SWAC,9-15,-8.28,93.6,101.8,67.6,-.099,-4.91,101.3,106.2,+5.55
274,Southern Indiana,OVC,13-13,-8.31,103.1,111.4,69.5,-.024,-6.82,101.7,108.5,-0.74
275,Southeastern Louisiana,Slnd,14-11,-8.41,103.8,112.2,68.7,+.078,-5.39,103.1,108.4,+4.77
276,Illinois Chicago,MVC,10-16,-8.95,97.5,106.5,69.0,-.005,-3.39,102.1,105.5,-9.75
277,USC Upstate,BSth,11-13,-8.96,98.6,107.5,67.6,+.046,-2.95,104.1,107.1,+1.62
278,Tennessee Martin,OVC,15-11,-8.98,100.9,109.9,70.9,+.049,-7.84,101.0,108.9,-2.14
279,Valparaiso,MVC,10-16,-8.99,98.7,107.7,67.5,+.019,-1.89,104.2,106.0,-4.35
280,New Hampshire,AE,11-12,-8.99,97.4,106.4,64.3,-.009,-5.98,101.8,107.8,-4.63
281,Idaho,BSky,9-16,-9.05,105.2,114.2,66.1,-.088,-4.30,103.3,107.6,-6.66
282,Western Illinois,Sum,15-10,-9.05,102.8,111.9,66.5,+.120,-6.13,103.2,109.3,-3.43
283,Dartmouth,Ivy,8-15,-9.16,97.0,106.1,68.2,-.011,-1.26,103.8,105.0,-3.12
284,Coastal Carolina,SB,10-15,-9.19,104.0,113.2,67.9,+.037,-0.78,104.6,105.4,-2.88
285,Canisius,MAAC,5-17,-9.39,100.3,109.7,67.7,-.071,-0.66,104.9,105.6,+4.19
286,North Carolina A&T,CAA,12-14,-9.48,100.6,110.1,69.7,+.075,-1.51,103.5,105.0,+5.87
287,Boston University,Pat,12-14,-9.64,98.2,107.8,65.7,+.017,-5.77,101.4,107.2,-4.35
288,Chicago St.,ind,8-18,-9.65,102.2,111.9,64.4,-.052,-0.38,105.1,105.5,+0.55
289,Charleston Southern,BSth,8-16,-9.77,107.8,117.5,65.2,-.087,-2.88,103.1,106.0,+1.38
290,Morgan St.,MEAC,12-11,-9.79,96.5,106.3,69.8,+.066,-3.69,103.6,107.3,+2.39
291,Cal St. Bakersfield,BW,9-15,-9.80,97.2,107.0,62.6,+.011,-0.75,103.7,104.4,+0.13
292,Northeastern,CAA,8-15,-9.82,98.5,108.3,67.2,-.017,-4.42,102.3,106.7,-1.05
293,Mount St. Mary's,MAAC,8-16,-9.85,96.3,106.2,65.6,-.036,-3.76,102.2,105.9,-2.12
294,UC San Diego,BW,8-17,-9.87,99.1,109.0,64.9,+.047,+0.11,105.2,105.1,+1.78
295,North Dakota,Sum,9-17,-10.14,101.8,112.0,66.4,-.061,-2.99,104.3,107.3,+0.08
296,Miami OH,MAC,8-16,-10.24,104.4,114.6,67.7,-.069,-2.33,104.9,107.3,-1.34
297,Tennessee Tech,OVC,12-14,-10.31,100.7,111.0,66.2,+.005,-5.83,101.5,107.3,+1.66
298,Bucknell,Pat,10-16,-10.55,99.3,109.8,67.0,-.059,-7.47,99.8,107.2,-7.00
299,Manhattan,MAAC,8-14,-10.83,98.0,108.8,67.0,+.014,-5.08,101.9,107.0,-5.50
300,Denver,Sum,13-14,-10.83,100.3,111.2,68.1,+.048,-6.01,103.7,109.7,-8.89
301,Wagner,NEC,12-10,-10.93,97.2,108.1,62.8,+.032,-10.57,97.5,108.1,-2.36
302,Cal Poly,BW,7-18,-10.94,94.7,105.6,63.4,-.082,-0.06,104.3,104.4,-0.96
303,Saint Peter's,MAAC,9-13,-10.98,96.8,107.7,63.1,+.025,-5.24,101.0,106.2,-7.65
304,Louisville,ACC,3-21,-10.99,98.7,109.7,67.1,-.046,+4.90,107.7,102.8,+1.67
305,Eastern Michigan,MAC,6-18,-11.11,104.7,115.8,70.0,-.042,-1.08,105.7,106.8,-0.13
306,South Dakota,Sum,11-14,-11.41,101.7,113.1,66.4,+.065,-3.15,104.0,107.2,+1.71
307,Texas A&M Commerce,Slnd,11-14,-11.66,99.1,110.7,65.1,+.062,-6.43,102.5,109.0,+1.37
308,Marist,MAAC,8-14,-11.72,95.8,107.5,65.3,-.001,-6.75,100.4,107.2,-9.03
309,Tennessee St.,OVC,14-11,-11.76,100.2,112.0,69.6,+.024,-10.32,99.8,110.1,-8.99
310,Western Michigan,MAC,6-18,-11.80,104.4,116.3,65.7,-.066,-0.72,105.2,105.9,+1.23
311,Arkansas St.,SB,10-16,-11.96,98.0,110.0,63.3,-.014,-3.67,102.4,106.1,-10.07
312,Binghamton,AE,10-13,-12.11,99.1,111.2,65.9,+.056,-4.86,102.6,107.4,-4.68
313,High Point,BSth,11-14,-12.23,99.9,112.1,72.1,+.073,-4.58,103.2,107.8,-4.47
314,Arkansas Pine Bluff,SWAC,10-14,-12.39,95.0,107.4,69.5,+.003,-1.71,101.7,103.4,+13.62
315,Austin Peay,ASun,8-18,-12.53,96.9,109.4,65.0,-.073,-1.80,105.1,106.9,+1.09
316,UTSA,CUSA,7-18,-12.56,100.9,113.4,67.6,+.004,+0.61,104.3,103.7,-6.31
317,Texas Southern,SWAC,8-16,-12.77,94.7,107.4,69.3,+.016,-3.22,102.0,105.3,+10.77
318,Nebraska Omaha,Sum,7-19,-12.78,100.9,113.7,67.7,+.010,+0.84,106.2,105.4,+8.04
319,William & Mary,CAA,9-16,-12.91,101.0,113.9,65.4,+.055,-1.44,104.8,106.2,+1.98
320,Fairleigh Dickinson,NEC,15-11,-12.94,106.4,119.3,69.5,+.086,-11.88,97.1,109.0,-6.11
321,Sacred Heart,NEC,13-14,-12.98,97.9,110.9,69.5,+.019,-11.94,97.3,109.2,-7.33
322,Elon,CAA,5-20,-13.15,98.0,111.2,66.8,-.067,-1.94,103.1,105.0,-1.74
323,The Citadel,SC,9-17,-13.15,99.2,112.4,67.6,+.007,-3.77,103.7,107.5,-3.67
324,Jackson St.,SWAC,7-17,-13.27,98.4,111.7,68.7,+.057,-1.10,102.9,104.0,+9.67
325,Central Michigan,MAC,8-16,-13.58,93.6,107.2,67.4,+.014,-2.37,105.2,107.6,-1.58
326,Little Rock,OVC,8-18,-13.64,102.2,115.8,70.6,-.036,-6.67,101.6,108.2,-0.85
327,Alabama A&M,SWAC,9-15,-13.65,95.3,109.0,69.8,-.030,-7.31,100.5,107.8,+1.16
328,Cal St. Northridge,BW,5-19,-13.85,96.0,109.8,64.6,+.010,-0.68,103.9,104.5,-3.20
329,Central Arkansas,ASun,8-18,-14.28,99.9,114.2,72.3,+.070,-1.83,105.5,107.3,-0.98
330,NJIT,AE,6-17,-14.30,96.0,110.3,66.2,-.030,-4.56,103.7,108.3,-4.13
331,Stonehill,NEC,12-15,-14.51,95.0,109.5,66.9,+.100,-7.79,100.3,108.1,+0.52
332,Merrimack,NEC,10-16,-14.68,87.6,102.3,65.4,+.001,-7.37,101.3,108.7,+2.83
333,Central Connecticut,NEC,7-19,-14.92,97.7,112.7,64.1,-.108,-9.34,98.6,107.9,-3.13
334,McNeese St.,Slnd,6-19,-15.02,98.7,113.7,66.3,-.055,-3.01,104.0,107.0,+7.85
335,St. Francis PA,NEC,9-15,-15.21,99.7,114.9,68.6,-.039,-8.06,100.2,108.2,+0.66
336,Stony Brook,CAA,8-17,-15.42,96.9,112.3,63.2,+.026,-3.50,102.4,105.9,+2.57
337,Holy Cross,Pat,8-18,-15.49,94.5,110.0,68.0,-.020,-6.06,100.5,106.6,-4.63
338,Loyola MD,Pat,8-18,-15.55,95.5,111.1,65.3,-.009,-5.15,102.4,107.5,-3.96
339,Presbyterian,BSth,5-21,-15.64,95.8,111.4,63.7,-.090,-3.83,103.4,107.2,-4.14
340,Lindenwood,OVC,9-17,-15.96,94.9,110.9,66.6,-.027,-5.86,102.0,107.8,+2.61
341,Alabama St.,SWAC,7-17,-16.08,94.2,110.3,66.7,+.023,-3.33,102.4,105.7,+6.88
342,Coppin St.,MEAC,6-18,-16.09,99.5,115.6,72.7,+.073,-0.24,104.6,104.8,+4.31
343,Columbia,Ivy,6-18,-16.25,93.5,109.8,69.2,-.000,-2.18,103.6,105.8,-6.18
344,Incarnate Word,Slnd,11-14,-16.26,95.3,111.6,66.6,+.042,-8.56,100.9,109.5,-2.87
345,Bethune Cookman,SWAC,9-15,-16.27,96.3,112.6,69.3,+.038,-6.52,101.7,108.2,-1.00
346,Evansville,MVC,5-21,-16.59,92.7,109.3,69.4,+.006,-1.15,103.7,104.9,-1.99
347,Hampton,CAA,6-19,-16.93,97.9,114.8,68.6,-.003,-3.67,103.5,107.2,-1.56
348,South Carolina St.,MEAC,3-20,-17.17,99.5,116.6,71.5,-.038,+0.38,106.1,105.7,+3.77
349,Monmouth,CAA,5-20,-17.39,91.1,108.5,67.9,+.031,+1.98,106.2,104.3,+7.03
350,VMI,SC,6-20,-17.46,98.9,116.4,66.5,-.010,-1.45,104.4,105.8,-1.32
351,Eastern Illinois,OVC,8-18,-17.84,93.5,111.3,67.9,+.027,-7.77,101.6,109.4,-2.92
352,Albany,AE,6-20,-18.01,97.9,115.9,66.9,-.030,-1.97,103.9,105.9,+1.44
353,Houston Christian,Slnd,7-18,-18.49,102.6,121.0,70.4,-.043,-5.73,103.3,109.1,+0.06
354,Delaware St.,MEAC,5-17,-19.03,92.2,111.2,66.9,+.038,-1.91,103.7,105.6,+1.77
355,New Orleans,Slnd,6-17,-19.12,95.3,114.5,71.0,-.075,-6.96,102.8,109.8,+2.32
356,St. Francis NY,NEC,13-12,-19.66,91.1,110.7,65.9,+.110,-13.96,96.7,110.7,-8.72
357,Lamar,Slnd,8-17,-20.17,95.1,115.3,65.9,+.039,-6.58,101.8,108.4,-1.17
358,Mississippi Valley St.,SWAC,3-22,-20.65,92.3,113.0,66.8,-.028,-0.50,103.8,104.3,+9.05
359,Florida A&M,SWAC,5-17,-21.38,89.3,110.6,64.0,+.005,-0.70,103.4,104.1,+14.12
360,IUPUI,Horz,4-22,-24.07,93.4,117.4,66.6,-.081,-6.41,101.9,108.3,-7.08
361,Green Bay,Horz,3-23,-26.55,90.3,116.8,64.9,+.041,-2.25,104.2,106.4,+2.24
362,Hartford,ind,5-20,-28.13,89.6,117.8,65.7,-.045,-9.34,100.3,109.6,-9.05
363,LIU,NEC,3-21,-28.35,86.5,114.9,72.2,-.028,-7.28,101.4,108.6,+5.54
