Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
249,Western Carolina,SC,16-13,-6.43,102.0,108.4,68.7,+.071,-3.78,103.7,107.5,-3.96
250,Maryland Eastern Shore,MEAC,15-10,-6.48,97.0,103.5,68.9,+.120,-3.00,103.3,106.3,+4.32
251,UT Rio Grande Valley,WAC,13-14,-6.50,102.5,109.0,73.1,+.083,-0.26,105.4,105.7,-4.92
252,Loyola Chicago,A10,9-17,-6.72,101.5,108.2,66.5,-.021,-0.24,104.4,104.7,-4.46
253,Mercer,SC,12-17,-6.75,99.5,106.3,65.3,-.063,-3.40,104.1,107.5,-2.43
254,Southern,SWAC,13-14,-6.80,98.5,105.3,71.9,-.004,-4.79,101.5,106.3,+8.17
255,Niagara,MAAC,14-12,-6.90,100.1,107.0,63.3,+.110,-4.44,102.0,106.5,-4.61
256,Idaho St.,BSky,9-19,-6.94,101.8,108.8,65.9,-.103,-2.14,104.3,106.4,-1.55
257,Morehead St.,OVC,19-10,-7.07,100.5,107.5,64.2,+.154,-6.62,102.1,108.7,+4.36
258,Georgia St.,SB,10-18,-7.13,97.3,104.5,67.7,-.086,-1.84,103.3,105.1,-5.57
259,Jacksonville St.,ASun,11-18,-7.31,99.9,107.2,65.6,-.050,-1.11,105.2,106.3,+2.03
260,Tennessee Martin,OVC,18-11,-7.38,102.7,110.1,71.9,+.048,-8.78,100.7,109.5,-2.21
261,Canisius,MAAC,7-19,-7.79,102.8,110.6,67.9,-.075,-1.11,104.3,105.4,+3.72
262,California,P12,3-24,-7.91,98.8,106.7,63.2,-.100,+8.26,108.2,99.9,+1.06
263,Prairie View A&M,SWAC,10-17,-7.92,95.0,102.9,68.0,-.095,-4.76,101.2,106.0,+5.74
264,Southeast Missouri St.,OVC,15-14,-8.04,99.6,107.6,72.9,+.021,-7.23,101.6,108.8,+0.77
265,Southeastern Louisiana,Slnd,15-13,-8.09,104.3,112.4,69.4,+.069,-5.13,103.1,108.2,+5.00
266,USC Upstate,BSth,13-14,-8.38,98.9,107.2,68.1,+.066,-3.43,104.0,107.5,+1.30
267,Southern Indiana,OVC,15-14,-8.40,103.7,112.1,69.6,-.010,-7.69,101.3,109.0,-1.25
268,American,Pat,15-12,-8.42,100.9,109.3,63.4,+.046,-8.58,100.3,108.9,-8.82
269,North Dakota,Sum,11-18,-8.49,102.3,110.8,67.1,-.036,-2.99,104.4,107.4,-0.21
270,UMKC,Sum,11-18,-8.49,97.5,106.0,64.5,-.018,-3.34,104.8,108.2,+1.70
271,Lafayette,Pat,9-20,-8.52,94.4,103.0,63.0,-.078,-3.69,103.6,107.3,+3.48
272,Bellarmine,ASun,13-16,-8.52,100.8,109.4,62.6,+.060,-0.56,105.6,106.1,+5.04
273,Illinois St.,MVC,10-19,-8.58,101.4,110.0,65.3,-.012,-3.95,102.7,106.6,-7.35
274,Louisiana Monroe,SB,11-18,-8.70,98.1,106.8,66.4,+.005,+1.62,105.6,104.0,+1.21
275,Bowling Green,MAC,10-17,-8.75,104.6,113.4,70.0,-.062,-3.93,104.6,108.5,-5.29
276,Maine,AE,11-15,-8.77,100.1,108.9,66.4,-.043,-4.39,102.2,106.5,-0.17
277,Dartmouth,Ivy,9-17,-8.80,97.3,106.1,68.9,-.010,-1.55,103.9,105.4,-3.30
278,Louisville,ACC,4-23,-8.81,100.9,109.7,67.6,-.050,+5.24,108.0,102.8,+1.45
279,Valparaiso,MVC,11-18,-8.82,99.8,108.6,68.1,+.006,-2.71,103.5,106.2,-4.36
280,Western Illinois,Sum,15-12,-8.84,102.5,111.4,67.4,+.094,-5.04,104.1,109.1,-2.99
281,Coastal Carolina,SB,11-17,-8.88,103.9,112.8,68.7,+.021,-1.47,104.2,105.7,-3.05
282,Chicago St.,ind,11-18,-8.89,102.5,111.4,64.7,-.073,-1.37,104.7,106.1,+0.68
283,Oakland,Horz,12-17,-8.98,102.9,111.9,68.9,+.051,-2.41,104.6,107.0,+5.50
284,Cal St. Bakersfield,BW,10-16,-9.14,97.4,106.6,63.7,+.015,-1.08,103.5,104.6,+0.20
285,UC San Diego,BW,9-18,-9.15,100.4,109.5,65.8,+.023,-0.78,104.2,104.9,+1.49
286,Boston University,Pat,13-16,-9.48,98.6,108.1,66.1,-.014,-6.91,100.5,107.5,-4.83
287,New Hampshire,AE,12-13,-9.49,96.6,106.1,65.3,+.013,-6.17,102.1,108.3,-5.26
288,Lehigh,Pat,15-12,-9.55,98.1,107.7,70.2,+.118,-6.10,101.8,107.9,-1.88
289,Manhattan,MAAC,10-15,-9.61,98.7,108.3,67.6,+.019,-5.29,101.6,106.9,-6.14
290,Tennessee St.,OVC,17-12,-9.70,100.4,110.1,71.1,+.014,-10.70,99.5,110.2,-9.17
291,Idaho,BSky,10-18,-9.71,104.4,114.1,66.4,-.060,-4.25,103.5,107.7,-6.47
292,Northeastern,CAA,10-17,-9.94,98.4,108.4,67.6,-.005,-4.79,102.1,106.8,-1.40
293,Denver,Sum,14-16,-10.10,101.0,111.2,68.9,+.025,-6.13,103.4,109.5,-8.81
294,Illinois Chicago,MVC,11-18,-10.19,97.4,107.6,69.4,+.019,-3.29,102.3,105.6,-9.85
295,Mount St. Mary's,MAAC,10-18,-10.37,96.8,107.2,66.5,-.014,-5.15,101.5,106.6,-2.70
296,Miami OH,MAC,9-18,-10.73,103.6,114.3,67.5,-.043,-2.42,104.7,107.1,-1.47
297,Bucknell,Pat,11-18,-10.98,98.7,109.6,67.4,-.063,-7.84,99.9,107.7,-7.66
298,Tulsa,Amer,5-21,-11.18,100.5,111.7,68.8,-.039,+3.99,106.8,102.8,-3.16
299,UTSA,CUSA,8-20,-11.24,101.0,112.3,68.8,+.007,+0.72,104.8,104.1,-6.33
300,North Carolina A&T,CAA,12-17,-11.28,99.8,111.1,70.6,+.054,-2.30,103.1,105.4,+5.54
301,High Point,BSth,13-15,-11.32,100.2,111.5,72.3,+.069,-5.41,102.7,108.1,-4.26
302,Alabama A&M,SWAC,12-15,-11.32,96.3,107.6,69.8,-.030,-8.05,100.1,108.2,+1.97
303,Texas Southern,SWAC,10-17,-11.36,94.8,106.2,70.0,+.013,-3.73,101.6,105.3,+10.97
304,Binghamton,AE,12-14,-11.47,100.0,111.5,66.4,+.041,-6.41,101.9,108.3,-5.32
305,Tennessee Tech,OVC,13-16,-11.57,100.6,112.2,67.1,+.003,-7.21,100.9,108.1,+1.22
306,Arkansas St.,SB,11-18,-11.66,98.3,109.9,63.9,-.007,-3.64,102.4,106.1,-10.10
307,Jackson St.,SWAC,9-18,-11.76,99.8,111.5,68.9,+.026,-3.00,102.0,105.0,+9.48
308,Charleston Southern,BSth,8-19,-12.00,106.3,118.3,65.7,-.083,-3.58,103.1,106.7,+0.80
309,South Dakota,Sum,11-17,-12.00,101.7,113.8,67.0,+.034,-2.86,104.2,107.0,+2.02
310,Morgan St.,MEAC,12-14,-12.03,93.6,105.6,70.8,+.059,-3.68,103.9,107.5,+1.79
311,The Citadel,SC,10-19,-12.16,99.1,111.3,68.0,+.002,-3.62,104.3,107.9,-3.81
312,Eastern Michigan,MAC,6-21,-12.21,102.7,114.9,70.3,-.038,-0.44,106.0,106.5,-0.74
313,Cal Poly,BW,7-21,-12.24,94.4,106.6,64.5,-.083,-0.44,104.0,104.4,-0.48
314,Texas A&M Commerce,Slnd,11-17,-12.27,98.8,111.0,65.6,+.030,-6.93,102.6,109.5,+1.44
315,Western Michigan,MAC,7-20,-12.43,103.5,115.9,66.6,-.049,-0.59,104.8,105.4,+1.17
316,Marist,MAAC,9-17,-12.44,94.9,107.3,66.2,-.009,-7.43,100.1,107.5,-10.18
317,Saint Peter's,MAAC,10-15,-12.52,95.6,108.2,63.7,+.031,-5.88,100.5,106.4,-8.30
318,Central Michigan,MAC,10-17,-12.64,94.1,106.8,67.6,+.046,-2.69,105.2,107.9,-1.54
319,Fairleigh Dickinson,NEC,16-13,-12.68,105.6,118.3,70.1,+.048,-12.66,96.8,109.5,-7.00
320,Arkansas Pine Bluff,SWAC,10-17,-12.77,96.2,109.0,69.9,-.032,-3.18,100.8,104.0,+14.10
321,Elon,CAA,8-21,-12.81,98.6,111.4,66.8,-.032,-3.62,102.3,106.0,-1.61
322,Austin Peay,ASun,9-20,-12.92,97.0,109.9,65.1,-.064,-3.07,104.6,107.6,+0.90
323,Wagner,NEC,13-12,-12.93,94.1,107.0,63.1,+.015,-12.32,97.1,109.4,-2.65
324,Nebraska Omaha,Sum,8-21,-12.97,101.4,114.4,68.1,+.010,-0.37,105.6,106.0,+8.34
325,Cal St. Northridge,BW,6-21,-13.07,95.5,108.6,65.6,-.000,-0.93,103.8,104.8,-2.67
326,Merrimack,NEC,13-16,-13.30,88.4,101.7,66.2,+.032,-8.77,100.5,109.2,+1.24
327,William & Mary,CAA,10-19,-13.62,100.0,113.6,65.5,+.055,-2.75,103.9,106.6,+1.33
328,Central Arkansas,ASun,9-20,-13.65,99.3,112.9,72.7,+.059,-2.48,104.9,107.4,-1.68
329,NJIT,AE,7-19,-14.15,96.5,110.7,66.8,-.046,-5.70,103.0,108.7,-5.05
330,Sacred Heart,NEC,14-15,-14.15,97.1,111.2,70.1,+.025,-13.00,96.9,109.9,-7.62
331,Little Rock,OVC,9-20,-14.35,101.1,115.5,71.2,-.026,-7.50,101.2,108.7,-0.96
332,Stonehill,NEC,14-16,-14.51,95.3,109.8,67.0,+.077,-10.04,98.9,108.9,-0.13
333,Stony Brook,CAA,10-19,-14.77,96.2,111.0,64.0,+.029,-4.92,101.8,106.7,+1.67
334,Loyola MD,Pat,10-19,-14.93,97.5,112.4,65.9,+.016,-5.77,101.7,107.5,-4.57
335,Holy Cross,Pat,10-19,-14.98,95.0,110.0,69.1,+.013,-6.45,100.5,107.0,-5.27
336,Central Connecticut,NEC,10-19,-15.02,97.9,112.9,64.6,-.049,-10.74,97.9,108.6,-3.79
337,McNeese St.,Slnd,8-20,-15.84,98.2,114.0,66.8,-.006,-4.57,103.2,107.8,+7.29
338,St. Francis PA,NEC,11-16,-15.86,100.2,116.0,69.6,-.021,-10.66,97.9,108.6,-0.60
339,South Carolina St.,MEAC,5-21,-16.04,99.3,115.4,72.2,-.021,-1.22,104.8,106.0,+4.02
340,Alabama St.,SWAC,8-19,-16.13,94.6,110.8,67.2,+.022,-4.52,101.5,106.1,+7.46
341,Incarnate Word,Slnd,11-17,-16.14,96.4,112.5,67.0,+.007,-8.62,101.1,109.7,-2.74
342,Hampton,CAA,7-22,-16.20,98.1,114.3,69.0,+.005,-3.11,103.6,106.7,-1.26
343,Presbyterian,BSth,5-24,-16.24,95.1,111.4,64.8,-.099,-4.49,103.2,107.7,-4.15
344,Eastern Illinois,OVC,9-20,-16.41,94.0,110.4,68.5,+.014,-7.54,101.9,109.4,-2.97
345,Lindenwood,OVC,9-20,-16.53,95.0,111.5,66.7,-.037,-5.96,102.1,108.1,+1.87
346,Columbia,Ivy,7-20,-16.75,93.7,110.5,70.0,+.018,-2.60,103.0,105.6,-7.02
347,New Orleans,Slnd,8-18,-17.11,96.8,113.9,71.4,-.043,-7.24,102.7,110.0,+1.55
348,Evansville,MVC,5-24,-17.12,91.8,108.9,70.2,+.002,-0.99,104.1,105.1,-1.60
349,Houston Christian,Slnd,9-19,-17.62,104.5,122.1,71.0,-.026,-7.03,102.4,109.4,+0.33
350,Albany,AE,7-22,-17.76,98.0,115.8,67.5,-.029,-3.36,103.3,106.7,+0.64
351,Coppin St.,MEAC,6-21,-17.87,98.8,116.6,72.8,+.058,-1.46,104.0,105.4,+3.74
352,Monmouth,CAA,6-23,-18.54,92.2,110.8,68.1,+.024,-0.28,104.8,105.1,+6.00
353,Bethune Cookman,SWAC,9-18,-18.94,95.4,114.3,69.9,+.025,-7.04,101.5,108.5,-1.18
354,VMI,SC,6-23,-19.39,97.6,117.0,67.0,-.017,-2.30,104.3,106.6,-2.45
355,Delaware St.,MEAC,5-20,-19.42,92.1,111.5,68.0,+.011,-2.84,103.2,106.0,+0.87
356,Lamar,Slnd,9-19,-19.50,95.0,114.5,66.5,+.020,-7.39,102.2,109.6,-1.82
357,Mississippi Valley St.,SWAC,4-24,-20.08,92.5,112.6,67.3,-.023,-2.02,102.9,105.0,+9.22
358,Florida A&M,SWAC,6-19,-20.41,89.0,109.4,64.7,+.004,-2.66,102.8,105.4,+13.58
359,St. Francis NY,NEC,13-14,-21.03,89.7,110.7,66.5,+.086,-14.74,96.5,111.2,-9.34
360,IUPUI,Horz,4-25,-23.67,94.0,117.7,67.5,-.086,-5.62,102.5,108.1,-6.63
361,Green Bay,Horz,3-26,-26.08,90.5,116.6,65.7,+.032,-2.10,104.5,106.6,+2.24
362,Hartford,ind,5-23,-29.54,89.4,119.0,66.0,-.039,-9.44,99.6,109.0,-9.45
363,LIU,NEC,3-24,-29.60,86.3,115.9,72.2,-.028,-8.58,100.3,108.9,+5.28
